SeasonEndYear,Season,Season_Type,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17_level_1,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22_level_1,DRB%,Unnamed: 27_level_1,Arena,Attend.,Attend./G,G,Estimated_Team_Possessions,League_ORtg,League_DRtg,Relative_ORtg,Relative_DRtg,Relative_NRtg,W/L%,Unnamed: 15_level_1,Unnamed: 20_level_1,Opponent_TOV%,Opponent_eFG%
1957,1956-57,Regular Season,7.0,Rochester Royals,23.4,31.0,41.0,30.0,42.0,-2.19,0.12,-2.08,84.9,86.9,-2.0,109.4,0.353,,0.428,,,,,,,,,Rochester Community War Memorial,,509.0,72.0,7876.8,88.86379077615297,88.8634983127109,-3.963790776152962,-1.9634983127108967,-2.000292463442065,,,,,
1957,1956-57,Regular Season,8.0,Fort Wayne Pistons*,26.7,34.0,38.0,30.0,42.0,-2.31,0.13,-2.18,88.8,91.0,-2.2,107.7,0.38,,0.45,,,,,,,,,War Memorial Coliseum,,645.0,72.0,7754.400000000001,88.86379077615297,88.8634983127109,-0.0637907761529703,2.1365016872890976,-2.200292463442068,,,,,
1957,1956-57,Playoffs,1.0,Boston Celtics,26.6,7.0,3.0,7.0,3.0,,,,85.8,80.3,5.5,125.0,0.381,,0.433,,,,,,,,,,,,10.0,1250.0,87.64357577386333,87.70923749725146,-1.843575773863336,-7.409237497251468,5.565661723388132,0.7,,,,
1957,1956-57,Playoffs,2.0,St. Louis Hawks,27.7,6.0,4.0,4.0,6.0,,,,90.2,91.6,-1.4,118.6,0.477,,0.458,,,,,,,,,,,,10.0,1186.0,87.64357577386333,87.70923749725146,2.55642422613667,3.8907625027485295,-1.3343382766118594,0.6,,,,
1957,1956-57,Playoffs,3.0,Minneapolis Lakers,25.4,2.0,3.0,2.0,3.0,,,,90.4,92.4,-2.0,125.1,0.395,,0.459,,0.417,,,0.292,,,,,,,5.0,625.5,87.64357577386333,87.70923749725146,2.756424226136673,4.690762502748541,-1.934338276611868,0.4,,,,
1957,1956-57,Playoffs,4.0,Fort Wayne Pistons,26.4,0.0,2.0,1.0,1.0,,,,95.2,97.7,-2.5,123.4,0.344,,0.488,,,,,,,,,,,,2.0,246.8,87.64357577386333,87.70923749725146,7.55642422613667,9.990762502748538,-2.434338276611868,0.0,,,,
1957,1956-57,Playoffs,5.0,Syracuse Nationals,25.6,2.0,3.0,2.0,3.0,,,,83.1,86.3,-3.2,112.8,0.383,,0.415,,,,,,,,,,,,5.0,564.0,87.64357577386333,87.70923749725146,-4.543575773863338,-1.4092374972514676,-3.134338276611871,0.4,,,,
1957,1956-57,Playoffs,6.0,Philadelphia Warriors,26.7,0.0,2.0,0.0,2.0,,,,79.7,87.9,-8.2,110.4,0.274,,0.399,,,,,,,,,,,,2.0,220.8,87.64357577386333,87.70923749725146,-7.94357577386333,0.1907625027485409,-8.13433827661187,0.0,,,,
1958,1957-58,Regular Season,1.0,Boston Celtics*,27.6,49.0,23.0,48.0,24.0,5.5,-0.47,5.02,88.0,83.6,4.4,124.8,0.333,,0.445,,,,,,,,,Boston Garden,240943.0,8308.0,72.0,8985.6,88.79588554720132,88.78739557226399,-0.7958855472013227,-5.187395572263995,4.391510025062672,,,,,
1958,1957-58,Regular Season,2.0,Syracuse Nationals*,26.6,41.0,31.0,41.0,31.0,2.18,0.0,2.18,89.9,88.1,1.8,119.1,0.357,,0.455,,,,,,,,,Onondaga War Memorial,,752.0,72.0,8575.199999999999,88.79588554720132,88.78739557226399,1.104114452798683,-0.6873955722639948,1.791510025062678,,,,,
1958,1957-58,Regular Season,3.0,St. Louis Hawks*,28.0,41.0,31.0,39.0,33.0,1.32,-0.5,0.82,89.7,88.6,1.1,119.5,0.425,,0.455,,,,,,,,,Kiel Auditorium,,1320.0,72.0,8604.0,88.79588554720132,88.78739557226399,0.9041144527986802,-0.1873955722639948,1.091510025062675,,,,,
1958,1957-58,Regular Season,4.0,New York Knicks,25.1,35.0,37.0,39.0,33.0,1.21,0.14,1.35,91.7,90.8,0.9,121.5,0.418,,0.466,,,,,,,,,Madison Square Garden (III),,3378.0,72.0,8748.0,88.79588554720132,88.78739557226399,2.90411445279868,2.012604427736008,0.8915100250626722,,,,,
1958,1957-58,Regular Season,5.0,Philadelphia Warriors*,26.8,37.0,35.0,36.0,36.0,-0.13,0.33,0.21,88.3,88.4,-0.1,117.8,0.357,,0.446,,,,,,,,,Convention Hall,,1324.0,72.0,8481.6,88.79588554720132,88.78739557226399,-0.4958855472013255,-0.3873955722639834,-0.108489974937342,,,,,
1958,1957-58,Regular Season,6.0,Cincinnati Royals*,25.7,33.0,39.0,33.0,39.0,-1.36,-0.12,-1.47,86.5,87.6,-1.1,117.3,0.323,,0.437,,,,,,,,,Cincinnati Gardens,,622.0,72.0,8445.6,88.79588554720132,88.78739557226399,-2.2958855472013227,-1.1873955722639948,-1.1084899749373278,,,,,
1958,1957-58,Regular Season,7.0,Detroit Pistons*,28.4,33.0,39.0,30.0,42.0,-2.35,0.02,-2.32,88.2,90.1,-1.9,118.8,0.38,,0.445,,,,,,,,,Detroit Olympia,,1070.0,72.0,8553.6,88.79588554720132,88.78739557226399,-0.5958855472013198,1.3126044277360052,-1.908489974937325,,,,,
1958,1957-58,Regular Season,8.0,Minneapolis Lakers,25.9,19.0,53.0,22.0,50.0,-6.38,0.6,-5.78,88.0,93.3,-5.3,118.8,0.418,,0.444,,,,,,,,,Minneapolis Auditorium,,500.0,72.0,8553.6,88.79588554720132,88.78739557226399,-0.7958855472013227,4.512604427736008,-5.308489974937331,,,,,
1958,1957-58,Playoffs,1.0,Boston Celtics,27.6,6.0,5.0,7.0,4.0,,,,86.5,82.0,4.5,123.5,0.365,,0.435,,,,,,,,,,,,11.0,1358.5,86.87154933536804,86.8603831171439,-0.3715493353680443,-4.860383117143897,4.488833781775853,0.545,,,,
1958,1957-58,Playoffs,2.0,St. Louis Hawks,28.2,8.0,3.0,6.0,5.0,,,,92.5,90.4,2.1,118.4,0.475,,0.472,,,,,,,,,,,,11.0,1302.4,86.87154933536804,86.8603831171439,5.628450664631956,3.5396168828561088,2.088833781775847,0.727,,,,
1958,1957-58,Playoffs,3.0,Detroit Pistons,28.0,3.0,4.0,3.0,4.0,,,,89.6,91.6,-2.0,117.6,0.435,,0.453,,,,,,,,,,,,7.0,823.1999999999999,86.87154933536804,86.8603831171439,2.72845066463195,4.739616882856097,-2.0111662182241474,0.429,,,,
1958,1957-58,Playoffs,4.0,Philadelphia Warriors,26.9,3.0,5.0,3.0,5.0,,,,82.4,85.0,-2.6,114.5,0.301,,0.413,,,,,,,,,,,,8.0,916.0,86.87154933536804,86.8603831171439,-4.471549335368039,-1.860383117143897,-2.6111662182241417,0.375,,,,
1958,1957-58,Playoffs,5.0,Syracuse Nationals,26.5,1.0,2.0,1.0,2.0,,,,79.6,82.8,-3.2,111.9,0.345,,0.396,,,,,,,,,,,,3.0,335.70000000000005,86.87154933536804,86.8603831171439,-7.27154933536805,-4.0603831171439,-3.2111662182241503,0.333,,,,
1958,1957-58,Playoffs,6.0,Cincinnati Royals,26.1,0.0,2.0,0.0,2.0,,,,76.5,91.6,-15.1,122.2,0.33,,0.38,,,,,,,,,,,,2.0,244.4,86.87154933536804,86.8603831171439,-10.371549335368044,4.739616882856097,-15.111166218224142,0.0,,,,
1959,1958-59,Regular Season,1.0,Boston Celtics*,27.1,52.0,20.0,50.0,22.0,6.49,-0.65,5.84,89.5,84.5,5.0,128.7,0.316,,0.453,,,,,,,,,Boston Garden,244642.0,7924.0,72.0,9266.4,90.3296510405718,90.18225772545723,-0.8296510405717896,-5.682257725457234,4.852606684885444,,,,,
1959,1958-59,Regular Season,2.0,Syracuse Nationals*,26.2,35.0,37.0,45.0,27.0,4.04,-0.3,3.74,92.5,89.2,3.3,121.0,0.353,,0.471,,,,,,,,,Onondaga War Memorial,,559.0,72.0,8712.0,90.3296510405718,90.18225772545723,2.1703489594282104,-0.9822577254572308,3.1526066848854413,,,,,
1959,1958-59,Regular Season,3.0,St. Louis Hawks*,28.1,49.0,23.0,45.0,27.0,3.69,-0.81,2.89,93.3,90.1,3.2,115.6,0.393,,0.476,,,,,,,,,Kiel Auditorium,,1323.0,72.0,8323.199999999999,90.3296510405718,90.18225772545723,2.9703489594282075,-0.0822577254572394,3.052606684885447,,,,,
1959,1958-59,Regular Season,4.0,New York Knicks*,25.7,40.0,32.0,37.0,35.0,0.25,0.24,0.49,93.0,92.7,0.3,118.0,0.391,,0.473,,,,,,,,,Madison Square Garden (III),,2764.0,72.0,8496.0,90.3296510405718,90.18225772545723,2.6703489594282104,2.517742274542769,0.1526066848854412,,,,,
1959,1958-59,Regular Season,5.0,Detroit Pistons*,27.5,28.0,44.0,36.0,36.0,-0.01,-0.1,-1.36,89.4,89.4,0.0,117.8,0.36,,0.452,,,,,,,,,Detroit Olympia,,466.0,72.0,8481.6,90.3296510405718,90.18225772545723,-0.929651040571784,-0.782257725457228,-0.1473933151145559,,,,,
1959,1958-59,Regular Season,6.0,Minneapolis Lakers*,25.7,33.0,39.0,33.0,39.0,-1.33,-0.09,-1.42,90.8,91.9,-1.1,115.5,0.384,,0.461,,,,,,,,,Minneapolis Auditorium,,429.0,72.0,8316.0,90.3296510405718,90.18225772545723,0.4703489594282075,1.717742274542772,-1.2473933151145644,,,,,
1959,1958-59,Regular Season,7.0,Philadelphia Warriors,26.9,32.0,40.0,29.0,43.0,-3.0,0.71,-2.29,86.7,89.3,-2.6,118.4,0.327,,0.438,,,,,,,,,Convention Hall,,1324.0,72.0,8524.800000000001,90.3296510405718,90.18225772545723,-3.629651040571787,-0.8822577254572366,-2.74739331511455,,,,,
1959,1958-59,Regular Season,8.0,Cincinnati Royals,23.7,19.0,53.0,17.0,55.0,-8.88,0.99,-7.89,87.5,95.0,-7.5,116.4,0.324,,0.443,,,,,,,,,Cincinnati Gardens,,346.0,72.0,8380.800000000001,90.3296510405718,90.18225772545723,-2.8296510405717896,4.817742274542766,-7.647393315114556,,,,,
1959,1958-59,Playoffs,1.0,St. Louis Hawks,27.3,2.0,4.0,4.0,2.0,,,,96.7,90.2,6.5,109.8,0.441,,0.496,,,,,,,,,,,,6.0,658.8,91.81684460479327,91.81304715973936,4.883155395206714,-1.6130471597393523,6.496202554946066,0.333,,,,
1959,1958-59,Playoffs,2.0,Boston Celtics,27.1,8.0,3.0,8.0,3.0,,,,89.7,84.1,5.6,137.4,0.337,,0.455,,,,,,,,,,,,11.0,1511.4,91.81684460479327,91.81304715973936,-2.116844604793286,-7.713047159739361,5.596202554946075,0.727,,,,
1959,1958-59,Playoffs,3.0,Syracuse Nationals,26.7,5.0,4.0,4.0,5.0,,,,95.5,97.5,-2.0,126.2,0.408,,0.486,,,,,,,,,,,,9.0,1135.8,91.81684460479327,91.81304715973936,3.683155395206711,5.686952840260645,-2.0037974450539338,0.556,,,,
1959,1958-59,Playoffs,4.0,Minneapolis Lakers,25.9,6.0,7.0,4.0,9.0,,,,90.1,94.5,-4.4,116.5,0.337,,0.456,,,,,,,,,,,,13.0,1514.5,91.81684460479327,91.81304715973936,-1.7168446047932946,2.686952840260645,-4.403797445053939,0.462,,,,
1959,1958-59,Playoffs,5.0,Detroit Pistons,27.5,1.0,2.0,1.0,2.0,,,,93.4,98.3,-4.9,109.9,0.386,,0.475,,,,,,,,,,,,3.0,329.70000000000005,91.81684460479327,91.81304715973936,1.5831553952067168,6.486952840260642,-4.903797445053925,0.333,,,,
1959,1958-59,Playoffs,6.0,New York Knicks,26.0,0.0,2.0,0.0,2.0,,,,84.3,92.0,-7.7,141.2,0.306,,0.423,,,,,,,,,,,,2.0,282.4,91.81684460479327,91.81304715973936,-7.516844604793292,0.1869528402606448,-7.703797445053937,0.0,,,,
1960,1959-60,Regular Season,1.0,Boston Celtics*,27.5,59.0,16.0,54.0,21.0,8.32,-0.7,7.62,91.0,84.9,6.1,136.3,0.281,,0.463,,,,,,,,,Boston Garden,209374.0,7964.0,75.0,10222.5,91.06060876462423,91.08498909379338,-0.0606087646242343,-6.1849890937933765,6.124380329169142,,,,,
1960,1959-60,Regular Season,2.0,St. Louis Hawks*,27.6,46.0,29.0,44.0,31.0,2.71,-0.93,1.77,94.0,91.8,2.2,120.0,0.381,,0.481,,,,,,,,,Kiel Auditorium,,1172.0,75.0,9000.0,91.06060876462423,91.08498909379338,2.9393912353757656,0.715010906206615,2.22438032916915,,,,,
1960,1959-60,Regular Season,3.0,Syracuse Nationals*,27.0,45.0,30.0,43.0,32.0,2.63,0.15,2.77,93.1,91.0,2.1,127.2,0.323,,0.474,,,,,,,,,Onondaga War Memorial,,744.0,75.0,9540.0,91.06060876462423,91.08498909379338,2.03939123537576,-0.0849890937933821,2.124380329169142,,,,,
1960,1959-60,Regular Season,4.0,Philadelphia Warriors*,26.2,49.0,26.0,43.0,32.0,2.63,0.15,2.77,88.7,86.8,1.9,133.3,0.31,,0.451,,,,,,,,,Convention Hall,,2667.0,75.0,9997.5,91.06060876462423,91.08498909379338,-2.3606087646242315,-4.284989093793385,1.9243803291691532,,,,,
1960,1959-60,Regular Season,5.0,New York Knicks,26.4,27.0,48.0,32.0,43.0,-2.31,0.87,-1.43,93.0,94.9,-1.9,125.9,0.311,,0.475,,,,,,,,,Madison Square Garden (III),,2489.0,75.0,9442.5,91.06060876462423,91.08498909379338,1.9393912353757656,3.815010906206624,-1.875619670830858,,,,,
1960,1959-60,Regular Season,6.0,Detroit Pistons*,27.1,30.0,45.0,30.0,45.0,-3.43,-0.03,-3.45,89.8,92.6,-2.8,123.1,0.359,,0.456,,,,,,,,,Detroit Olympia,,788.0,75.0,9232.5,91.06060876462423,91.08498909379338,-1.2606087646242372,1.5150109062066122,-2.7756196708308494,,,,,
1960,1959-60,Regular Season,7.0,Minneapolis Lakers*,25.5,25.0,50.0,28.0,47.0,-4.23,0.09,-4.14,87.7,91.2,-3.5,121.2,0.341,,0.444,,,,,,,,,Minneapolis Armory,,,75.0,9090.0,91.06060876462423,91.08498909379338,-3.3606087646242315,0.1150109062066206,-3.475619670830852,,,,,
1960,1959-60,Regular Season,8.0,Cincinnati Royals,25.0,19.0,56.0,24.0,51.0,-6.32,0.4,-5.92,91.3,96.5,-5.2,121.6,0.343,,0.465,,,,,,,,,Cincinnati Gardens,,316.0,75.0,9120.0,91.06060876462423,91.08498909379338,0.2393912353757628,5.415010906206618,-5.175619670830855,,,,,
1960,1959-60,Playoffs,1.0,Boston Celtics,27.7,8.0,5.0,9.0,4.0,,,,87.7,83.2,4.5,129.1,0.275,,0.443,,,,,,,,,,,,13.0,1678.3,89.69284051702792,89.64269112039224,-1.9928405170279149,-6.44269112039224,4.449850603364325,0.615,,,,
1960,1959-60,Playoffs,2.0,Philadelphia Warriors,26.3,4.0,5.0,5.0,4.0,,,,87.8,86.3,1.5,129.7,0.335,,0.447,,,,,,,,,,,,9.0,1167.3,89.69284051702792,89.64269112039224,-1.8928405170279208,-3.342691120392246,1.4498506033643253,0.444,,,,
1960,1959-60,Playoffs,3.0,St. Louis Hawks,27.2,7.0,7.0,6.0,8.0,,,,93.4,94.7,-1.3,112.4,0.372,,0.477,,,,,,,,,,,,14.0,1573.6,89.69284051702792,89.64269112039224,3.707159482972088,5.05730887960776,-1.350149396635672,0.5,,,,
1960,1959-60,Playoffs,4.0,Minneapolis Lakers,25.5,5.0,4.0,4.0,5.0,,,,91.3,92.9,-1.6,112.8,0.355,,0.464,,,,,,,,,,,,9.0,1015.2,89.69284051702792,89.64269112039224,1.6071594829720794,3.2573088796077627,-1.6501493966356833,0.556,,,,
1960,1959-60,Playoffs,5.0,Detroit Pistons,27.5,0.0,2.0,1.0,1.0,,,,85.3,91.8,-6.5,123.7,0.33,,0.428,,,,,,,,,,,,2.0,247.4,89.69284051702792,89.64269112039224,-4.3928405170279206,2.157308879607754,-6.550149396635675,0.0,,,,
1960,1959-60,Playoffs,6.0,Syracuse Nationals,27.0,1.0,2.0,1.0,2.0,,,,87.5,97.4,-9.9,125.3,0.266,,0.441,,,,,,,,,,,,3.0,375.9,89.69284051702792,89.64269112039224,-2.1928405170279177,7.757308879607763,-9.95014939663568,0.333,,,,
1961,1960-61,Regular Season,1.0,Boston Celtics*,28.3,57.0,22.0,52.0,27.0,5.66,-0.72,4.94,88.6,84.4,4.2,134.5,0.303,,0.449,,,,,,,,,Boston Garden,201569.0,6754.0,79.0,10625.5,92.04722004698512,92.0456832419734,-3.4472200469851373,-7.645683241973387,4.19846319498825,,,,,
1961,1960-61,Regular Season,2.0,St. Louis Hawks*,27.4,51.0,28.0,48.0,31.0,3.56,-0.57,2.99,91.4,88.7,2.7,129.1,0.332,,0.465,,,,,,,,,Kiel Auditorium,,1428.0,79.0,10198.9,92.04722004698512,92.0456832419734,-0.6472200469851259,-3.34568324197339,2.698463194988264,,,,,
1961,1960-61,Regular Season,3.0,Syracuse Nationals*,26.7,38.0,41.0,44.0,35.0,2.15,-0.22,1.93,93.6,91.9,1.7,129.1,0.337,,0.477,,,,,,,,,Onondaga War Memorial,,743.0,79.0,10198.9,92.04722004698512,92.0456832419734,1.5527799530148627,-0.1456832419733871,1.6984631949882498,,,,,
1961,1960-61,Regular Season,4.0,Philadelphia Warriors*,27.0,46.0,33.0,42.0,37.0,0.94,-0.05,0.89,91.2,90.5,0.7,132.0,0.35,,0.466,,,,,,,,,Convention Hall,,2187.0,79.0,10428.0,92.04722004698512,92.0456832419734,-0.8472200469851288,-1.5456832419733928,0.698463194988264,,,,,
1961,1960-61,Regular Season,5.0,Los Angeles Lakers*,25.2,36.0,43.0,39.0,40.0,-0.05,-0.06,-0.11,90.8,90.9,-0.1,124.9,0.356,,0.462,,,,,,,,,Los Angeles Memorial Sports Arena,151344.0,1451.0,79.0,9867.1,92.04722004698512,92.0456832419734,-1.2472200469851344,-1.1456832419733871,-0.1015368050117473,,,,,
1961,1960-61,Regular Season,6.0,Detroit Pistons*,25.8,34.0,45.0,34.0,45.0,-2.38,0.27,-2.11,93.8,95.6,-1.8,126.0,0.388,,0.479,,,,,,,,,Detroit Olympia,,895.0,79.0,9954.0,92.04722004698512,92.0456832419734,1.7527799530148656,3.554316758026601,-1.801536805011736,,,,,
1961,1960-61,Regular Season,7.0,Cincinnati Royals,24.4,33.0,46.0,32.0,47.0,-3.46,0.42,-3.04,95.6,98.4,-2.8,122.8,0.333,,0.49,,,,,,,,,Cincinnati Gardens,,1068.0,79.0,9701.2,92.04722004698512,92.0456832419734,3.5527799530148627,6.354316758026613,-2.80153680501175,,,,,
1961,1960-61,Regular Season,8.0,New York Knicks,26.2,21.0,58.0,25.0,54.0,-6.42,0.99,-5.43,91.7,96.9,-5.2,123.2,0.346,,0.467,,,,,,,,,Madison Square Garden (III),,1929.0,79.0,9732.8,92.04722004698512,92.0456832419734,-0.3472200469851287,4.854316758026613,-5.201536805011742,,,,,
1961,1960-61,Playoffs,1.0,Boston Celtics,28.2,8.0,2.0,8.0,2.0,,,,92.6,83.7,8.9,130.4,0.386,,0.472,,,,,,,,,,,,10.0,1304.0,91.29130995604814,91.30296515701636,1.3086900439518558,-7.602965157016357,8.911655200968212,0.8,,,,
1961,1960-61,Playoffs,2.0,Los Angeles Lakers,25.4,6.0,6.0,7.0,5.0,,,,95.6,94.0,1.6,122.0,0.391,,0.49,,,,,,,,,,,,12.0,1464.0,91.29130995604814,91.30296515701636,4.308690043951856,2.6970348429836406,1.6116552009682152,0.5,,,,
1961,1960-61,Playoffs,3.0,Philadelphia Warriors,26.7,0.0,3.0,1.0,2.0,,,,84.3,87.4,-3.1,128.1,0.436,,0.426,,,,,,,,,,,,3.0,384.3,91.29130995604814,91.30296515701636,-6.991309956048141,-3.9029651570163537,-3.088344799031788,0.0,,,,
1961,1960-61,Playoffs,4.0,Detroit Pistons,25.8,2.0,3.0,2.0,3.0,,,,92.2,96.0,-3.8,127.3,0.377,,0.47,,,,,,,,,,,,5.0,636.5,91.29130995604814,91.30296515701636,0.9086900439518644,4.697034842983641,-3.788344799031776,0.4,,,,
1961,1960-61,Playoffs,5.0,St. Louis Hawks,27.0,5.0,7.0,4.0,8.0,,,,89.0,93.1,-4.1,124.7,0.328,,0.451,,,,,,,,,,,,12.0,1496.4,91.29130995604814,91.30296515701636,-2.2913099560481385,1.797034842983635,-4.088344799031773,0.417,,,,
1961,1960-61,Playoffs,6.0,Syracuse Nationals,27.0,4.0,4.0,3.0,5.0,,,,88.8,93.1,-4.3,124.3,0.366,,0.448,,,,,,,,,,,,8.0,994.4,91.29130995604814,91.30296515701636,-2.4913099560481413,1.797034842983635,-4.288344799031776,0.5,,,,
1962,1961-62,Regular Season,1.0,Boston Celtics*,27.9,60.0,20.0,60.0,20.0,9.24,-0.98,8.25,92.1,85.1,7.0,130.8,0.298,,0.47,,,,,,,,,Boston Garden,191855.0,6832.0,80.0,10464.0,93.61045682598362,93.62433764633396,-1.5104568259836242,-8.524337646333962,7.013880820350337,,,,,
1962,1961-62,Regular Season,2.0,Philadelphia Warriors*,26.5,49.0,31.0,46.0,34.0,2.78,-0.14,2.63,94.5,92.4,2.1,131.1,0.359,,0.485,,,,,,,,,Convention Hall,,1802.0,80.0,10488.0,93.61045682598362,93.62433764633396,0.8895431740163815,-1.22433764633395,2.113880820350332,,,,,
1962,1961-62,Regular Season,3.0,Syracuse Nationals*,26.9,41.0,39.0,45.0,35.0,2.31,-0.07,2.24,93.4,91.6,1.8,128.8,0.325,,0.476,,,,,,,,,Onondaga War Memorial,,829.0,80.0,10304.0,93.61045682598362,93.62433764633396,-0.2104568259836128,-2.024337646333961,1.8138808203503487,,,,,
1962,1961-62,Regular Season,4.0,Los Angeles Lakers*,25.9,54.0,26.0,45.0,35.0,2.2,-0.4,1.8,95.0,93.3,1.7,123.3,0.39,,0.487,,,,,,,,,Los Angeles Memorial Sports Arena,190321.0,1368.0,80.0,9864.0,93.61045682598362,93.62433764633396,1.3895431740163815,-0.3243376463339587,1.7138808203503402,,,,,
1962,1961-62,Regular Season,5.0,Cincinnati Royals*,25.0,43.0,37.0,44.0,36.0,1.76,-0.48,1.28,98.3,96.9,1.4,124.9,0.353,,0.506,,,,,,,,,Cincinnati Gardens,,821.0,80.0,9992.0,93.61045682598362,93.62433764633396,4.689543174016379,3.27566235366605,1.4138808203503288,,,,,
1962,1961-62,Regular Season,6.0,Detroit Pistons*,26.0,37.0,43.0,36.0,44.0,-1.69,-0.03,-1.72,92.8,94.2,-1.4,124.1,0.376,,0.474,,,,,,,,,Cobo Arena,,802.0,80.0,9928.0,93.61045682598362,93.62433764633396,-0.8104568259836213,0.575662353666047,-1.3861191796496684,,,,,
1962,1961-62,Regular Season,7.0,St. Louis Hawks,27.4,29.0,51.0,32.0,48.0,-3.28,0.31,-2.96,95.2,97.8,-2.6,124.6,0.347,,0.487,,,,,,,,,Kiel Auditorium,,687.0,80.0,9968.0,93.61045682598362,93.62433764633396,1.5895431740163843,4.175662353666041,-2.586119179649657,,,,,
1962,1961-62,Regular Season,8.0,New York Knicks,26.0,29.0,51.0,29.0,51.0,-4.84,0.86,-3.98,91.2,95.0,-3.8,125.6,0.31,,0.465,,,,,,,,,Madison Square Garden (III),,1449.0,80.0,10048.0,93.61045682598362,93.62433764633396,-2.410456825983616,1.3756623536660442,-3.78611917964966,,,,,
1962,1961-62,Regular Season,9.0,Chicago Packers,25.8,18.0,62.0,21.0,59.0,-8.49,0.94,-7.54,90.0,96.9,-6.9,122.9,0.345,,0.458,,,,,,,,,International Amphitheatre,,570.0,80.0,9832.0,93.61045682598362,93.62433764633396,-3.6104568259836185,3.27566235366605,-6.886119179649668,,,,,
1962,1961-62,Playoffs,1.0,Boston Celtics,28.1,8.0,6.0,9.0,5.0,,,,90.4,86.6,3.8,126.2,0.318,,0.459,,,,,,,,,,,,14.0,1766.8,92.36806701213884,92.378885497267,-1.968067012138846,-5.778885497266998,3.810818485128152,0.571,,,,
1962,1961-62,Playoffs,2.0,Cincinnati Royals,25.0,1.0,3.0,2.0,2.0,,,,101.4,99.4,2.0,115.7,0.316,,0.524,,,,,,,,,,,,4.0,462.8,92.36806701213884,92.378885497267,9.031932987861154,7.021114502733013,2.0108184851281408,0.25,,,,
1962,1961-62,Playoffs,3.0,Los Angeles Lakers,26.1,7.0,6.0,7.0,6.0,,,,96.5,95.6,0.9,121.0,0.43,,0.494,,,,,,,,,,,,13.0,1573.0,92.36806701213884,92.378885497267,4.131932987861148,3.221114502733002,0.9108184851281464,0.538,,,,
1962,1961-62,Playoffs,4.0,Philadelphia Warriors,26.5,6.0,6.0,6.0,6.0,,,,88.6,89.2,-0.6,119.7,0.391,,0.449,,,,,,,,,,,,12.0,1436.4,92.36806701213884,92.378885497267,-3.768067012138857,-3.178885497266989,-0.5891815148718678,0.5,,,,
1962,1961-62,Playoffs,5.0,Detroit Pistons,26.1,5.0,5.0,4.0,6.0,,,,93.8,98.0,-4.2,122.9,0.344,,0.48,,,,,,,,,,,,10.0,1229.0,92.36806701213884,92.378885497267,1.4319329878611455,5.621114502733008,-4.189181514871862,0.5,,,,
1962,1961-62,Playoffs,6.0,Syracuse Nationals,27.0,2.0,3.0,1.0,4.0,,,,86.2,91.6,-5.4,115.1,0.298,,0.433,,,,,,,,,,,,5.0,575.5,92.36806701213884,92.378885497267,-6.168067012138849,-0.7788854972669981,-5.389181514871851,0.4,,,,
1963,1962-63,Regular Season,1.0,Boston Celtics*,28.3,58.0,22.0,56.0,24.0,7.18,-0.8,6.38,93.0,87.4,5.6,127.3,0.316,,0.475,,,,,,,,,Boston Garden,262581.0,8751.0,80.0,10184.0,95.9110481323174,95.89711020256458,-2.911048132317404,-8.49711020256457,5.586062070247166,,,,,
1963,1962-63,Regular Season,2.0,Syracuse Nationals*,26.7,48.0,32.0,49.0,31.0,3.79,-0.39,3.4,98.4,95.3,3.1,123.3,0.362,,0.506,,,,,,,,,Onondaga War Memorial,,1208.0,80.0,9864.0,95.9110481323174,95.89711020256458,2.488951867682601,-0.5971102025645791,3.0860620702471806,,,,,
1963,1962-63,Regular Season,3.0,Los Angeles Lakers*,26.2,53.0,27.0,48.0,32.0,3.13,-0.46,2.67,97.4,94.7,2.7,117.8,0.369,,0.5,,,,,,,,,Los Angeles Memorial Sports Arena,285462.0,1602.0,80.0,9424.0,95.9110481323174,95.89711020256458,1.4889518676826017,-1.1971102025645737,2.686062070247175,,,,,
1963,1962-63,Regular Season,4.0,St. Louis Hawks*,26.1,48.0,32.0,45.0,35.0,1.78,-0.39,1.38,94.8,93.3,1.5,115.6,0.362,,0.486,,,,,,,,,Kiel Auditorium,,1108.0,80.0,9248.0,95.9110481323174,95.89711020256458,-1.111048132317407,-2.597110202564579,1.486062070247172,,,,,
1963,1962-63,Regular Season,5.0,Cincinnati Royals*,26.0,42.0,38.0,43.0,37.0,1.26,-0.03,1.24,99.4,98.3,1.1,119.0,0.365,,0.513,,,,,,,,,Cincinnati Gardens,,1047.0,80.0,9520.0,95.9110481323174,95.89711020256458,3.488951867682601,2.402889797435421,1.0860620702471806,,,,,
1963,1962-63,Regular Season,6.0,San Francisco Warriors,25.7,31.0,49.0,35.0,45.0,-2.09,0.22,-1.86,95.2,96.8,-1.6,123.2,0.331,,0.49,,,,,,,,,Cow Palace,,1453.0,80.0,9856.0,95.9110481323174,95.89711020256458,-0.7110481323174014,0.9028897974354207,-1.6139379297528222,,,,,
