Player_ID,Player,Season,SeasonEndYear,Statistic,Value,Season_Percentile
bob-cousy,Bob Cousy,1955-56,1956,2P_pct,0.3597710547833197,32.967032967032964
bob-harrison,Bob Harrison,1955-56,1956,2P_pct,0.3586206896551724,30.76923076923077
bob-houbregs,Bob Houbregs,1955-56,1956,2P_pct,0.4295652173913043,87.91208791208791
bob-peterson,Bob Peterson,1955-56,1956,2P_pct,0.3993399339933993,71.42857142857143
bob-pettit,Bob Pettit,1955-56,1956,2P_pct,0.4286662242866622,86.81318681318682
bob-santini,Bob Santini,1955-56,1956,2P_pct,0.5,98.9010989010989
bob-schafer,Bob Schafer,1955-56,1956,2P_pct,0.3,6.593406593406593
bob-williams,Bob Williams,1955-56,1956,2P_pct,0.4565217391304347,95.6043956043956
bobby-wanzer,Bobby Wanzer,1955-56,1956,2P_pct,0.3763440860215054,51.64835164835165
carl-braun,Carl Braun,1955-56,1956,2P_pct,0.3721804511278195,47.252747252747255
chris-harris,Chris Harris,1955-56,1956,2P_pct,0.2483221476510067,1.098901098901099
chuck-cooper,Chuck Cooper,1955-56,1956,2P_pct,0.3279220779220779,13.186813186813186
chuck-mencel,Chuck Mencel,1955-56,1956,2P_pct,0.32,9.89010989010989
chuck-noble,Chuck Noble,1955-56,1956,2P_pct,0.3520208604954368,23.076923076923077
chuck-share,Chuck Share,1955-56,1956,2P_pct,0.4297407912687585,89.01098901098901
clyde-lovellette,Clyde Lovellette,1955-56,1956,2P_pct,0.4335766423357664,90.10989010989012
connie-simmons,Connie Simmons,1955-56,1956,2P_pct,0.3364485981308411,16.483516483516482
corky-devlin,Corky Devlin,1955-56,1956,2P_pct,0.3696857670979667,41.75824175824176
dick-atha,Dick Atha,1955-56,1956,2P_pct,0.4090909090909091,78.02197802197803
dick-farley,Dick Farley,1955-56,1956,2P_pct,0.3725055432372505,49.45054945054945
dick-garmaker,Dick Garmaker,1955-56,1956,2P_pct,0.3699731903485255,42.857142857142854
dick-hemric,Dick Hemric,1955-56,1956,2P_pct,0.4025,73.62637362637362
dick-mcguire,Dick McGuire,1955-56,1956,2P_pct,0.3470319634703196,19.78021978021978
dick-ricketts,Dick Ricketts,1955-56,1956,2P_pct,0.3125,7.6923076923076925
dick-schnittker,Dick Schnittker,1955-56,1956,2P_pct,0.39258114374034,67.03296703296704
dolph-schayes,Dolph Schayes,1955-56,1956,2P_pct,0.386855241264559,60.43956043956044
don-bielke,Don Bielke,1955-56,1956,2P_pct,0.5555555555555556,100.0
earl-lloyd,Earl Lloyd,1955-56,1956,2P_pct,0.3349056603773584,15.384615384615385
ed-conlin,Ed Conlin,1955-56,1956,2P_pct,0.367595818815331,38.46153846153846
ed-fleming,Ed Fleming,1955-56,1956,2P_pct,0.3713592233009709,45.05494505494506
ed-kalafat,Ed Kalafat,1955-56,1956,2P_pct,0.3592592592592593,31.86813186813187
ed-macauley,Ed Macauley,1955-56,1956,2P_pct,0.4221105527638191,83.51648351648352
ernie-barrett,Ernie Barrett,1955-56,1956,2P_pct,0.3883677298311445,63.73626373626374
ernie-beck,Ernie Beck,1955-56,1956,2P_pct,0.3874643874643874,61.53846153846154
ernie-vandeweghe,Ernie Vandeweghe,1955-56,1956,2P_pct,0.3225806451612903,12.087912087912088
frank-selvy,Frank Selvy,1955-56,1956,2P_pct,0.366120218579235,37.362637362637365
frankie-brian,Frankie Brian,1955-56,1956,2P_pct,0.2965779467680608,5.4945054945054945
gene-shue,Gene Shue,1955-56,1956,2P_pct,0.384,54.94505494505494
george-dempsey,George Dempsey,1955-56,1956,2P_pct,0.4754716981132075,97.8021978021978
george-king,George King,1955-56,1956,2P_pct,0.3722149410222805,48.35164835164835
george-mikan,George Mikan,1955-56,1956,2P_pct,0.3946666666666666,69.23076923076923
george-yardley,George Yardley,1955-56,1956,2P_pct,0.4067478912839737,76.92307692307692
harry-gallatin,Harry Gallatin,1955-56,1956,2P_pct,0.3860911270983213,58.24175824175824
jack-coleman,Jack Coleman,1955-56,1956,2P_pct,0.4122621564482029,80.21978021978022
jack-george,Jack George,1955-56,1956,2P_pct,0.3744680851063829,50.54945054945055
jack-mcmahon,Jack McMahon,1955-56,1956,2P_pct,0.3284552845528455,14.285714285714286
jack-nichols,Jack Nichols,1955-56,1956,2P_pct,0.4130162703379224,81.31868131868131
jack-stephens,Jack Stephens,1955-56,1956,2P_pct,0.3856920684292379,57.142857142857146
jack-twyman,Jack Twyman,1955-56,1956,2P_pct,0.4224924012158054,84.61538461538461
jackie-moore,Jackie Moore,1955-56,1956,2P_pct,0.3875968992248062,62.637362637362635
jesse-arnelle,Jesse Arnelle,1955-56,1956,2P_pct,0.3170731707317073,8.791208791208792
jim-baechtold,Jim Baechtold,1955-56,1956,2P_pct,0.3856115107913669,56.043956043956044
jim-holstein,Jim Holstein,1955-56,1956,2P_pct,0.2696629213483146,2.197802197802198
jim-loscutoff,Jim Loscutoff,1955-56,1956,2P_pct,0.3598726114649681,34.065934065934066
jim-tucker,Jim Tucker,1955-56,1956,2P_pct,0.3482758620689655,20.87912087912088
joe-graboski,Joe Graboski,1955-56,1956,2P_pct,0.3693023255813953,39.56043956043956
johnny-horan,Johnny Horan,1955-56,1956,2P_pct,0.2857142857142857,3.8461538461538463
kenny-sears,Kenny Sears,1955-56,1956,2P_pct,0.4381868131868132,92.3076923076923
larry-foust,Larry Foust,1955-56,1956,2P_pct,0.4470158343483557,93.4065934065934
larry-hennessy,Larry Hennessy,1955-56,1956,2P_pct,0.3441295546558704,18.681318681318682
lew-hitch,Lew Hitch,1955-56,1956,2P_pct,0.4,72.52747252747253
maurice-stokes,Maurice Stokes,1955-56,1956,2P_pct,0.3544415127528584,25.274725274725274
max-zaslofsky,Max Zaslofsky,1955-56,1956,2P_pct,0.3580246913580246,28.571428571428573
med-park,Med Park,1955-56,1956,2P_pct,0.3486842105263157,21.978021978021978
mel-hutchins,Mel Hutchins,1955-56,1956,2P_pct,0.425392670157068,85.71428571428571
monk-meineke,Monk Meineke,1955-56,1956,2P_pct,0.3719806763285024,46.15384615384615
nat-clifton,Nat Clifton,1955-56,1956,2P_pct,0.3937153419593345,68.13186813186813
neil-johnston,Neil Johnston,1955-56,1956,2P_pct,0.4569597069597069,96.7032967032967
odie-spears,Odie Spears,1955-56,1956,2P_pct,0.3547008547008547,26.373626373626372
paul-arizin,Paul Arizin,1955-56,1956,2P_pct,0.4477503628447025,94.50549450549451
paul-seymour,Paul Seymour,1955-56,1956,2P_pct,0.3388059701492537,17.582417582417584
ray-felix,Ray Felix,1955-56,1956,2P_pct,0.4146706586826347,82.41758241758242
red-davis,Red Davis,1955-56,1956,2P_pct,0.0,0.0
red-kerr,Red Kerr,1955-56,1956,2P_pct,0.4032085561497326,75.82417582417582
red-morrison,Red Morrison,1955-56,1956,2P_pct,0.3708333333333333,43.956043956043956
red-rocha,Red Rocha,1955-56,1956,2P_pct,0.361271676300578,35.16483516483517
richie-regan,Richie Regan,1955-56,1956,2P_pct,0.3524229074889868,24.175824175824175
ron-feiereisel,Ron Feiereisel,1955-56,1956,2P_pct,0.2857142857142857,3.8461538461538463
slater-martin,Slater Martin,1955-56,1956,2P_pct,0.3580533024333719,29.67032967032967
togo-palazzi,Togo Palazzi,1955-56,1956,2P_pct,0.388739946380697,64.83516483516483
tom-gola,Tom Gola,1955-56,1956,2P_pct,0.4121621621621621,79.12087912087912
vern-mikkelsen,Vern Mikkelsen,1955-56,1956,2P_pct,0.3861144945188794,59.34065934065934
walt-davis,Walt Davis,1955-56,1956,2P_pct,0.3693693693693693,40.65934065934066
walter-dukes,Walter Dukes,1955-56,1956,2P_pct,0.4027027027027027,74.72527472527473
whitey-skoog,Whitey Skoog,1955-56,1956,2P_pct,0.3981264637002342,70.32967032967034
al-bianchi,Al Bianchi,1956-57,1957,2P_pct,0.3509700176366843,36.734693877551024
alex-hannum,Alex Hannum,1956-57,1957,2P_pct,0.3452914798206278,30.612244897959183
andy-phillip,Andy Phillip,1956-57,1957,2P_pct,0.3790613718411552,63.265306122448976
arnie-risen,Arnie Risen,1956-57,1957,2P_pct,0.3876221498371335,73.46938775510205
art-spoelstra,Art Spoelstra,1956-57,1957,2P_pct,0.3881932021466905,74.48979591836735
bill-russell,Bill Russell,1956-57,1957,2P_pct,0.4268104776579353,93.87755102040816
bill-sharman,Bill Sharman,1956-57,1957,2P_pct,0.4157937147461724,87.75510204081633
bill-thieben,Bill Thieben,1956-57,1957,2P_pct,0.3515625,38.775510204081634
billy-kenville,Billy Kenville,1956-57,1957,2P_pct,0.3355263157894737,24.489795918367346
bob-armstrong,Bob Armstrong,1956-57,1957,2P_pct,0.2972972972972973,10.204081632653061
bob-burrow,Bob Burrow,1956-57,1957,2P_pct,0.3743169398907104,54.08163265306123
